date,max_value,max_time
1957-09-20,1647.849961693927,1957-09-19 02:00:00
1964-09-20,5460.085623932981,1964-09-19 14:00:00
1978-09-20,1796.2479395134865,1978-09-19 07:00:00
2009-09-22,2768.639738021889,2009-09-21 18:00:00
2022-09-22,5556.971814158538,2022-09-21 16:00:00
1980-09-23,772.4517903713725,1980-09-21 17:00:00
1991-09-23,1390.7934297499542,1991-09-22 07:00:00
1964-09-27,2798.258338207995,1964-09-26 13:00:00
2020-09-28,1518.609939587186,2020-09-27 18:00:00
2018-09-29,1086.637424094642,2018-09-28 10:00:00
1996-10-03,2349.773808667084,1996-10-02 13:00:00
1973-10-04,4364.259220595278,1973-10-03 17:00:00
1986-10-04,2368.4026259733105,1986-10-02 12:00:00
1954-10-05,9635.652260373892,1954-10-04 22:00:00
2012-10-05,3908.694249031696,2012-10-04 04:00:00
1974-10-07,959.2078722296172,1974-10-06 05:00:00
1980-10-11,636.408429524247,1980-10-10 05:00:00
2019-10-11,3543.0735970982178,2019-10-10 07:00:00
1983-10-12,901.360078764838,1983-10-10 20:00:00
2002-10-13,1787.865489604003,2002-10-11 13:00:00
1952-10-15,621.620899394095,1952-10-14 09:00:00
1987-10-15,1643.2157857488246,1987-10-14 12:00:00
1992-10-15,1571.905529478991,1992-10-14 10:00:00
1976-10-16,2239.809714501592,1976-10-15 09:00:00
1999-10-16,1344.667079533256,1999-10-16 01:00:00
1951-10-17,3065.628576472162,1951-10-15 14:00:00
1964-10-18,593.65557626395,1964-10-17 16:00:00
2005-10-20,1073.5156015185314,2005-10-19 10:00:00
1990-10-21,713.2372622971628,1990-10-20 12:00:00
2009-10-22,1619.975692752482,2009-10-20 23:00:00
1983-10-25,1150.8099310000694,1983-10-24 16:00:00
2011-10-27,442.8427853059387,2011-10-25 15:00:00
1967-10-30,1464.807266536635,1967-10-29 09:00:00
1993-10-30,1170.9253134268845,1993-10-29 08:00:00
1994-10-30,650.8513444713204,1994-10-29 09:00:00
1978-10-31,413.7273648616088,1978-10-30 10:00:00
1981-10-31,547.8385893721378,1981-10-30 05:00:00
2018-10-31,961.0883101308413,2018-10-30 04:00:00
1966-11-01,888.7113938178745,1966-10-31 19:00:00
1986-11-01,849.0971245153787,1986-10-31 12:00:00
2007-11-01,2024.159916407437,2007-10-31 09:00:00
1950-11-02,625.7446150350216,1950-11-01 10:00:00
1989-11-02,303.7748016761691,1989-11-01 12:00:00
1952-11-03,592.3325208434187,1952-11-02 00:00:00
1973-11-03,1209.6769734736624,1973-11-02 02:00:00
1971-11-06,647.8934175828138,1971-11-05 16:00:00
2007-11-06,330.4378236168461,2007-11-06 01:00:00
1960-11-09,826.3388654759577,1960-11-08 22:00:00
1994-11-09,1977.751858467801,1994-11-08 14:00:00
2021-11-09,393.2619109852645,2021-11-09 02:00:00
2006-11-10,1707.7723855230922,2006-11-09 15:00:00
2015-11-12,284.6029783904059,2015-11-11 15:00:00
1969-11-14,1785.6011866748806,1969-11-13 16:00:00
1980-11-14,1183.8210687588744,1980-11-13 11:00:00
1956-11-15,590.2626821023912,1956-11-14 21:00:00
2007-11-15,984.253635275434,2007-11-14 09:00:00
1962-11-16,659.199855243703,1962-11-15 19:00:00
2016-11-18,1620.3517016901385,2016-11-17 17:00:00
2008-11-21,2189.318926430797,2008-11-20 08:00:00
2019-11-22,930.1246268719566,2019-11-20 22:00:00
1955-11-23,822.9622187705197,1955-11-22 18:00:00
1960-11-23,370.6987129577057,1960-11-22 00:00:00
1991-11-23,412.3239761437894,1991-11-22 07:00:00
1974-11-24,509.582392085433,1974-11-23 15:00:00
1964-11-27,1984.6731146410727,1964-11-26 08:00:00
1981-11-27,183.08742965457407,1981-11-26 02:00:00
1957-11-28,456.4265213328896,1957-11-27 09:00:00
1977-11-28,86.800074169202,1977-11-27 15:00:00
2008-11-28,39.19848482714592,2008-11-27 10:00:00
1963-11-29,378.5811342229689,1963-11-28 11:00:00
2017-11-29,447.25701255223055,2017-11-28 12:00:00
2022-11-30,316.81987476869114,2022-11-29 05:00:00
1986-12-01,221.0072591984085,1986-11-30 12:00:00
2005-12-04,727.6386005272047,2005-12-03 08:00:00
1958-12-05,1269.5855378667,1958-12-04 19:00:00
1962-12-05,627.5353298704669,1962-12-04 10:00:00
1989-12-07,713.4901778756387,1989-12-06 11:00:00
2009-12-07,434.6884339046496,2009-12-06 11:00:00
1959-12-09,339.558016086213,1959-12-08 07:00:00
2008-12-10,686.6167549116811,2008-12-09 09:00:00
2019-12-10,393.8520919599154,2019-12-09 09:00:00
1957-12-11,207.6926369712457,1957-12-11 03:00:00
2020-12-11,263.21239520857426,2020-12-11 02:00:00
1967-12-13,355.8616869980598,1967-12-12 14:00:00
1984-12-13,1137.5531750320088,1984-12-12 16:00:00
1990-12-13,186.0551885716396,1990-12-12 14:00:00
1982-12-19,294.567722088068,1982-12-18 21:00:00
1976-12-20,190.97439044763388,1976-12-19 13:00:00
2011-12-20,176.48502093584148,2011-12-19 03:00:00
2013-12-21,2229.014454589793,2013-12-20 04:00:00
1953-12-22,586.9229111033407,1953-12-22 00:00:00
2017-12-22,587.4091719160814,2017-12-21 10:00:00
1993-12-28,1443.5492898747138,1993-12-27 18:00:00
